Letterboxd URI,Title,Year,imdb,tmdb
/film/judgment-at-nuremberg/,Judgment at Nuremberg,1961,tt0055031,821
/film/the-secret-in-their-eyes/,The Secret in Their Eyes,2009,tt1305806,25376
/film/lock-stock-and-two-smoking-barrels/,"Lock, Stock and Two Smoking Barrels",1998,tt0120735,100
/film/the-gold-rush/,The Gold Rush,1925,tt0015864,962
/film/shutter-island/,Shutter Island,2010,tt1130884,11324
/film/klaus/,Klaus,2019,tt4729430,508965
/film/warrior/,Warrior,2011,tt1291584,59440
/film/z/,Z,1969,tt0065234,2721
/film/tokyo-story/,Tokyo Story,1953,tt0046438,18148
/film/my-father-and-my-son/,My Father and My Son,2005,tt0476735,13393
/film/wild-tales/,Wild Tales,2014,tt3011894,265195
/film/gran-torino/,Gran Torino,2008,tt1205489,13223
/film/snow-white-and-the-seven-dwarfs/,Snow White and the Seven Dwarfs,1937,tt0029583,408
/film/the-hurt-locker/,The Hurt Locker,2008,tt0887912,12162
/film/13th/,13th,2016,tt5895028,407806
/film/the-tale-of-the-princess-kaguya/,The Tale of the Princess Kaguya,2013,tt2576852,149871
/film/a-brighter-summer-day/,A Brighter Summer Day,1991,tt0101985,15804
/film/dumbo/,Dumbo,1941,tt0033563,11360
/film/wings-of-desire/,Wings of Desire,1987,tt0093191,144
/film/the-green-ray/,The Green Ray,1986,tt0091830,54898
/film/the-ascent/,The Ascent,1977,tt0075404,50183
/film/the-grapes-of-wrath/,The Grapes of Wrath,1940,tt0032551,596
/film/waltz-with-bashir/,Waltz with Bashir,2008,tt1185616,8885
/film/laura/,Laura,1944,tt0037008,1939
/film/sans-soleil/,Sans Soleil,1983,tt0084628,1563
/film/sanjuro/,Sanjuro,1962,tt0056443,11712
/film/senna/,Senna,2010,tt1424432,58496
/film/the-virgin-spring/,The Virgin Spring,1960,tt0053976,11656
/film/my-left-foot-the-story-of-christy-brown/,My Left Foot: The Story of Christy Brown,1989,tt0097937,10161
/film/secrets-lies/,Secrets & Lies,1996,tt0117589,11159
/film/poetry/,Poetry,2010,tt1287878,47909
/film/winter-sleep/,Winter Sleep,2014,tt2758880,265169
/film/grey-gardens/,Grey Gardens,1975,tt0073076,17346
/film/le-cercle-rouge/,Le Cercle Rouge,1970,tt0065531,11657
/film/mon-oncle/,Mon Oncle,1958,tt0050706,427
/film/kagemusha/,Kagemusha,1980,tt0080979,11953
/film/letters-from-iwo-jima/,Letters from Iwo Jima,2006,tt0498380,1251
/film/landscape-in-the-mist/,Landscape in the Mist,1988,tt0096288,47795
/film/for-sama/,For Sama,2019,tt9617456,576017
/film/the-human-condition-i-no-greater-love/,The Human Condition I: No Greater Love,1959,tt0053114,31217
/film/the-second-mother/,The Second Mother,2015,tt3742378,310569
/film/my-night-at-mauds/,My Night at Maud's,1969,tt0064612,48831
/film/eternity-and-a-day/,Eternity and a Day,1998,tt0156794,24858
/film/the-shop-around-the-corner/,The Shop Around the Corner,1940,tt0033045,20334
/film/gaslight-1944/,Gaslight,1944,tt0036855,13528
/film/the-look-of-silence/,The Look of Silence,2014,tt3521134,267480
/film/an-autumn-afternoon/,An Autumn Afternoon,1962,tt0056444,50759
/film/quiz-show/,Quiz Show,1994,tt0110932,11450
/film/the-remains-of-the-day/,The Remains of the Day,1993,tt0107943,1245
/film/cat-on-a-hot-tin-roof/,Cat on a Hot Tin Roof,1958,tt0051459,261
/film/sense-and-sensibility/,Sense and Sensibility,1995,tt0114388,4584
/film/breaking-the-waves/,Breaking the Waves,1996,tt0115751,145
/film/stagecoach/,Stagecoach,1939,tt0031971,995
/film/a-dogs-will/,A Dog's Will,2000,tt0271383,40096
/film/late-spring/,Late Spring,1949,tt0041154,20530
/film/the-celebration/,The Celebration,1998,tt0154420,309
/film/funeral-parade-of-roses/,Funeral Parade of Roses,1969,tt0064068,1556
/film/vagabond/,Vagabond,1985,tt0089960,44018
/film/last-year-at-marienbad/,Last Year at Marienbad,1961,tt0054632,4024
/film/my-dinner-with-andre/,My Dinner with Andre,1981,tt0082783,25468
/film/talk-to-her/,Talk to Her,2002,tt0287467,64
/film/the-english-patient/,The English Patient,1996,tt0116209,409
/film/spring-summer-fall-winter-and-spring/,"Spring, Summer, Fall, Winter... and Spring",2003,tt0374546,113
/film/apollo-11-2019/,Apollo 11,2019,tt8760684,549559
/film/masculin-feminin/,Masculin Féminin,1966,tt0060675,4710
/film/the-39-steps/,The 39 Steps,1935,tt0026029,260
/film/the-hidden-fortress/,The Hidden Fortress,1958,tt0051808,1059
/film/ah-fei-jing-juen/,Days of Being Wild,1990,tt0101258,18311
/film/central-station/,Central Station,1998,tt0140888,666
/film/the-rules-of-the-game/,The Rules of the Game,1939,tt0031885,776
/film/in-the-heat-of-the-night/,In the Heat of the Night,1967,tt0061811,10633
/film/the-color-of-pomegranates/,The Color of Pomegranates,1969,tt0063555,26302
/film/dekalog/,Dekalog,1989,tt0092337,42699
/film/mangrove-2020/,Mangrove,2020,tt10551100,712168
/film/4-months-3-weeks-and-2-days/,"4 Months, 3 Weeks and 2 Days",2007,tt1032846,2009
/film/through-a-glass-darkly/,Through a Glass Darkly,1961,tt0055499,11602
/film/haxan/,Häxan,1922,tt0013257,57283
/film/gandhi/,Gandhi,1982,tt0083987,783
/film/quo-vadis-aida/,"Quo vadis, Aida?",2020,tt8633462,728118
/film/i-am-cuba/,I Am Cuba,1964,tt0058604,32015
/film/red-beard/,Red Beard,1965,tt0058888,3780
/film/le-trou/,Le Trou,1960,tt0054407,29259
/film/the-human-condition-iii-a-soldiers-prayer/,The Human Condition III: A Soldier's Prayer,1961,tt0055233,34530
/film/yellow-submarine/,Yellow Submarine,1968,tt0063823,12105
/film/the-gleaners-and-i/,The Gleaners and I,2000,tt0247380,44379
/film/the-silence/,The Silence,1963,tt0057611,11506
/film/the-world-of-apu/,The World of Apu,1959,tt0052572,896
/film/if/,if....,1968,tt0063850,14794
/film/farewell-my-concubine/,Farewell My Concubine,1993,tt0106332,10997
/film/alice-in-the-cities/,Alice in the Cities,1974,tt0069687,2204
/film/black-orpheus/,Black Orpheus,1959,tt0053146,40423
/film/underground-1995/,Underground,1995,tt0114787,11902
/film/monsieur-hulots-holiday/,Monsieur Hulot's Holiday,1953,tt0046487,778
/film/stray-dog/,Stray Dog,1949,tt0041699,30368
/film/the-return/,The Return,2003,tt0376968,11190
/film/terrorizers/,Terrorizers,1986,tt0091355,78450
/film/my-darling-clementine/,My Darling Clementine,1946,tt0038762,3088
/film/from-here-to-eternity/,From Here to Eternity,1953,tt0045793,11426
/film/eat-drink-man-woman/,Eat Drink Man Woman,1994,tt0111797,10451
/film/shame/,Shame,1968,tt0063611,26372
/film/aparajito/,Aparajito,1956,tt0048956,897
/film/diary-of-a-country-priest/,Diary of a Country Priest,1951,tt0042619,43376
/film/life-and-nothing-more/,"Life, and Nothing More...",1992,tt0105888,83761
/film/the-circus/,The Circus,1928,tt0018773,28978
/film/love-and-death/,Love and Death,1975,tt0073312,11686
/film/the-marriage-of-maria-braun/,The Marriage of Maria Braun,1979,tt0079095,661
/film/hypernormalisation/,HyperNormalisation,2016,tt6156350,419546
/film/sling-blade/,Sling Blade,1996,tt0117666,12498
/film/stroszek/,Stroszek,1977,tt0075276,11698
/film/the-earrings-of-madame-de/,The Earrings of Madame de...,1953,tt0046022,27030
/film/local-hero/,Local Hero,1983,tt0085859,11235
/film/dersu-uzala/,Dersu Uzala,1975,tt0071411,9764
/film/the-beaches-of-agnes/,The Beaches of Agnès,2008,tt1129435,38879
/film/the-last-waltz/,The Last Waltz,1978,tt0077838,13963
/film/a-city-of-sadness/,A City of Sadness,1989,tt0096908,49982
/film/a-night-at-the-opera/,A Night at the Opera,1935,tt0026778,37719
/film/mouchette/,Mouchette,1967,tt0061996,1561
/film/marketa-lazarova/,Marketa Lazarová,1967,tt0063278,25904
/film/the-human-condition-ii-road-to-eternity/,The Human Condition II: Road to Eternity,1959,tt0053115,34528
/film/the-last-laugh/,The Last Laugh,1924,tt0015064,5991
/film/the-bad-sleep-well/,The Bad Sleep Well,1960,tt0054460,31589
/film/napoleon/,Napoleon,1927,tt0018192,42536
/film/my-man-godfrey/,My Man Godfrey,1936,tt0028010,13562
/film/the-killing-fields/,The Killing Fields,1984,tt0087553,625
/film/fail-safe/,Fail Safe,1964,tt0058083,502
/film/harvey/,Harvey,1950,tt0042546,11787
/film/la-ceremonie/,La Cérémonie,1995,tt0112769,1802
/film/blue-velvet/,Blue Velvet,1986,tt0090756,793
/film/ball-of-fire/,Ball of Fire,1941,tt0033373,29884
/film/the-story-of-the-last-chrysanthemum/,The Story of the Last Chrysanthemum,1939,tt0032156,46069
/film/memories-of-underdevelopment/,Memories of Underdevelopment,1968,tt0063291,47576
/film/to-live/,To Live,1994,tt0110081,31439
/film/salesman/,Salesman,1969,tt0064921,27375
/film/the-fog-of-war/,The Fog of War,2003,tt0317910,12698
/film/the-lion-in-winter/,The Lion in Winter,1968,tt0063227,18988
/film/mr-deeds-goes-to-town/,Mr. Deeds Goes to Town,1936,tt0027996,24807
/film/the-river/,The River,1951,tt0043972,45218
/film/charulata/,Charulata,1964,tt0057935,35790
/film/distant-voices-still-lives/,"Distant Voices, Still Lives",1988,tt0095037,41799
/film/our-hospitality/,Our Hospitality,1923,tt0014341,701
/film/angels-with-dirty-faces/,Angels with Dirty Faces,1938,tt0029870,13696
/film/shadows-of-forgotten-ancestors/,Shadows of Forgotten Ancestors,1965,tt0058642,26782
/film/the-decline-of-western-civilization/,The Decline of Western Civilization,1981,tt0082252,21137
/film/the-official-story/,The Official Story,1985,tt0089276,29263
/film/tristana/,Tristana,1970,tt0066491,35838
/film/the-cove/,The Cove,2009,tt1313104,23128
/film/the-crowd/,The Crowd,1928,tt0018806,3061
/film/the-scarlet-empress/,The Scarlet Empress,1934,tt0025746,31527
/film/mrs-miniver/,Mrs. Miniver,1942,tt0035093,27367
/film/seven-chances/,Seven Chances,1925,tt0016332,32600
/film/the-train/,The Train,1964,tt0059825,3482
/film/when-we-were-kings/,When We Were Kings,1996,tt0118147,10548
/film/the-ballad-of-narayama/,The Ballad of Narayama,1983,tt0084390,42113
/film/late-autumn/,Late Autumn,1960,tt0053579,21967
/film/forbidden-games-1952/,Forbidden Games,1952,tt0043686,5000
/film/veronika-voss/,Veronika Voss,1982,tt0084654,2262
/film/the-given-word/,The Given Word,1962,tt0056322,59990
/film/the-executioner/,The Executioner,1963,tt0057643,4498
/film/leon-morin-priest/,"Léon Morin, Priest",1961,tt0055082,63892
/film/yankee-doodle-dandy/,Yankee Doodle Dandy,1942,tt0035575,3087
/film/when-a-woman-ascends-the-stairs/,When a Woman Ascends the Stairs,1960,tt0054144,36872
/film/monterey-pop/,Monterey Pop,1968,tt0064689,42632
/film/inherit-the-wind/,Inherit the Wind,1960,tt0053946,1908
/film/the-shop-on-main-street/,The Shop on Main Street,1965,tt0059527,25905
/film/i-am-a-fugitive-from-a-chain-gang/,I Am a Fugitive from a Chain Gang,1932,tt0023042,29740
/film/one-more-time-with-feeling/,One More Time with Feeling,2016,tt5777628,404141
/film/macario/,Macario,1960,tt0054042,122019
/film/ivan-the-terrible-part-ii-the-boyars-plot/,"Ivan the Terrible, Part II: The Boyars' Plot",1958,tt0051790,43118
/film/young-mr-lincoln/,Young Mr. Lincoln,1939,tt0032155,43838
/film/street-of-shame/,Street of Shame,1956,tt0048933,43255
/film/the-naked-island/,The Naked Island,1960,tt0056049,3764
/film/the-travelling-players/,The Travelling Players,1975,tt0073800,689
/film/lone-wolf-and-cub-baby-cart-at-the-river-styx/,Lone Wolf and Cub: Baby Cart at the River Styx,1972,tt0068816,17810
/film/kanal-1957/,Kanal,1957,tt0050585,29933
/film/the-emigrants/,The Emigrants,1971,tt0067919,40732
/film/the-twilight-samurai/,The Twilight Samurai,2002,tt0351817,12496
/film/port-of-shadows/,Port of Shadows,1938,tt0030643,46326
/film/the-ballad-of-narayama-1958/,The Ballad of Narayama,1958,tt0051980,116690
/film/the-war-game/,The War Game,1966,tt0059894,26508
/film/a-man-and-a-woman/,A Man and a Woman,1966,tt0061138,42726
/film/victim/,Victim,1961,tt0055597,43028
/film/the-only-son/,The Only Son,1936,tt0027752,52047
/film/the-disappearance-of-haruhi-suzumiya/,The Disappearance of Haruhi Suzumiya,2010,tt1572781,36865
/film/equinox-flower/,Equinox Flower,1958,tt0051720,28272
/film/the-times-of-harvey-milk/,The Times of Harvey Milk,1984,tt0088275,33138
/film/turtles-can-fly/,Turtles Can Fly,2004,tt0424227,8340
/film/the-miracle-worker/,The Miracle Worker,1962,tt0056241,1162
/film/the-burmese-harp/,The Burmese Harp,1956,tt0049012,33319
/film/the-crucified-lovers/,The Crucified Lovers,1954,tt0046851,35861
/film/oliver-twist-1948/,Oliver Twist,1948,tt0040662,10949
/film/the-wind/,The Wind,1928,tt0019585,31416
/film/a-night-to-remember/,A Night to Remember,1958,tt0051994,10971
/film/a-personal-journey-with-martin-scorsese-through-american-movies/,A Personal Journey with Martin Scorsese Through American Movies,1995,tt0112120,55676
/film/the-roaring-twenties/,The Roaring Twenties,1939,tt0031867,37698
/film/a-raisin-in-the-sun/,A Raisin in the Sun,1961,tt0055353,29478
/film/the-big-country/,The Big Country,1958,tt0051411,12501
/film/captain-blood/,Captain Blood,1935,tt0026174,16905
/film/the-saragossa-manuscript/,The Saragossa Manuscript,1965,tt0059643,8785
/film/die-nibelungen-siegfried/,Die Nibelungen: Siegfried,1924,tt0015175,31506
/film/yol/,Yol,1982,tt0084934,52556
/film/horse-feathers/,Horse Feathers,1932,tt0023027,13912
/film/the-navigator/,The Navigator,1924,tt0015163,32318
/film/mephisto/,Mephisto,1981,tt0082736,11911
/film/fury/,Fury,1936,tt0027652,14615
/film/ballad-of-a-soldier/,Ballad of a Soldier,1959,tt0052600,46592
/film/the-wild-child/,The Wild Child,1970,tt0064285,1627
/film/a-canterbury-tale/,A Canterbury Tale,1944,tt0036695,15696
/film/spring-in-a-small-town/,Spring in a Small Town,1948,tt0189219,21058
/film/the-gunfighter/,The Gunfighter,1950,tt0042531,17409
/film/pepe-le-moko/,Pépé le Moko,1937,tt0029453,26252
/film/moolaade/,Moolaadé,2004,tt0416991,39504
/film/the-fallen-idol/,The Fallen Idol,1948,tt0040338,21631
/film/fires-on-the-plain/,Fires on the Plain,1959,tt0053121,31427
/film/jean-de-florette/,Jean de Florette,1986,tt0091288,4480
/film/my-american-uncle/,My American Uncle,1980,tt0081176,39543
/film/touchez-pas-au-grisbi/,Touchez Pas au Grisbi,1954,tt0046451,27430
/film/the-cloud-capped-star/,The Cloud-Capped Star,1960,tt0054073,59239
/film/earthlings/,Earthlings,2005,tt0358456,30238
/film/the-king-and-the-mockingbird/,The King and the Mockingbird,1980,tt0079820,22504
/film/the-little-foxes/,The Little Foxes,1941,tt0033836,43802
/film/cache/,Caché,2005,tt0387898,445
/film/jeanne-dielman-23-quai-du-commerce-1080-bruxelles/,"Jeanne Dielman, 23, Quai du Commerce 1080 Bruxelles",1975,tt0073198,44012
/film/taste-of-cherry/,Taste of Cherry,1997,tt0120265,30020
/film/dirty-harry/,Dirty Harry,1971,tt0066999,984
/film/planet-of-the-apes/,Planet of the Apes,1968,tt0063442,871
/film/only-yesterday/,Only Yesterday,1991,tt0102587,15080
/film/i-am-not-your-negro/,I Am Not Your Negro,2016,tt5804038,411019
/film/the-discreet-charm-of-the-bourgeoisie/,The Discreet Charm of the Bourgeoisie,1972,tt0068361,4593
/film/battleship-potemkin/,Battleship Potemkin,1925,tt0015648,643
/film/dances-with-wolves/,Dances with Wolves,1990,tt0099348,581
/film/women-on-the-verge-of-a-nervous-breakdown/,Women on the Verge of a Nervous Breakdown,1988,tt0095675,4203
/film/cabaret/,Cabaret,1972,tt0068327,10784
/film/the-color-purple/,The Color Purple,1985,tt0088939,873
/film/son-of-saul/,Son of Saul,2015,tt3808342,336050
/film/man-with-a-movie-camera/,Man with a Movie Camera,1929,tt0019760,26317
/film/dear-zachary-a-letter-to-a-son-about-his-father/,Dear Zachary: A Letter to a Son About His Father,2008,tt1152758,15584
/film/where-is-my-friends-house/,Where Is My Friend's House?,1987,tt0093342,49964
/film/babettes-feast/,Babette's Feast,1987,tt0092603,11832
/film/pandoras-box/,Pandora's Box,1929,tt0018737,905
/film/ninotchka/,Ninotchka,1939,tt0031725,1859
/film/a-touch-of-zen/,A Touch of Zen,1971,tt0064451,44154
/film/white-heat/,White Heat,1949,tt0042041,15794
/film/the-cameraman/,The Cameraman,1928,tt0018742,31411
/film/the-man-who-sleeps/,The Man Who Sleeps,1974,tt0192718,104086
/film/the-fire-within/,The Fire Within,1963,tt0057058,2593
/film/a-place-in-the-sun/,A Place in the Sun,1951,tt0043924,25673
/film/the-salt-of-the-earth/,The Salt of the Earth,2014,tt3674140,265297
/film/they-shoot-horses-dont-they/,"They Shoot Horses, Don't They?",1969,tt0065088,28145
/film/floating-weeds/,Floating Weeds,1959,tt0053390,46918
/film/rocks-2019/,Rocks,2019,tt9067182,575773
/film/nine-queens/,Nine Queens,2000,tt0247586,18079
/film/the-sweet-hereafter/,The Sweet Hereafter,1997,tt0120255,10217
/film/early-summer/,Early Summer,1951,tt0043313,50247
/film/greed/,Greed,1924,tt0015881,1405
/film/the-quiet-man/,The Quiet Man,1952,tt0045061,3109
/film/the-enigma-of-kaspar-hauser/,The Enigma of Kaspar Hauser,1974,tt0071691,11710
/film/maborosi/,Maborosi,1995,tt0113725,18872
/film/tower-2016/,Tower,2016,tt5116410,381028
/film/imitation-of-life-1959/,Imitation of Life,1959,tt0052918,34148
/film/bad-day-at-black-rock/,Bad Day at Black Rock,1955,tt0047849,14554
/film/steamboat-bill-jr/,"Steamboat Bill, Jr.",1928,tt0019421,25768
/film/the-awful-truth/,The Awful Truth,1937,tt0028597,14675
/film/kind-hearts-and-coronets/,Kind Hearts and Coronets,1949,tt0041546,11898
/film/shanghai-express/,Shanghai Express,1932,tt0023458,875
/film/pixote/,Pixote,1981,tt0082912,42148
/film/in-cold-blood/,In Cold Blood,1967,tt0061809,18900
/film/holiday/,Holiday,1938,tt0030241,16274
/film/smiles-of-a-summer-night/,Smiles of a Summer Night,1955,tt0048641,11700
/film/dont-look-back-1967/,Dont Look Back,1967,tt0061589,135
/film/the-sword-of-doom/,The Sword of Doom,1966,tt0060277,19884
/film/howards-end/,Howards End,1992,tt0104454,8293
/film/sleuth/,Sleuth,1972,tt0069281,993
/film/the-mother-and-the-whore/,The Mother and the Whore,1973,tt0070359,48693
/film/foreign-correspondent/,Foreign Correspondent,1940,tt0032484,25670
/film/life-is-sweet/,Life Is Sweet,1990,tt0100024,36843
/film/letter-from-an-unknown-woman/,Letter from an Unknown Woman,1948,tt0040536,946
/film/the-adventures-of-prince-achmed/,The Adventures of Prince Achmed,1926,tt0015532,19354
/film/they-live-by-night/,They Live by Night,1948,tt0040872,44190
/film/cria-cuervos/,Cría cuervos…,1976,tt0074360,51857
/film/samurai-rebellion/,Samurai Rebellion,1967,tt0061847,27031
/film/the-blue-angel/,The Blue Angel,1930,tt0020697,228
/film/breaking-away/,Breaking Away,1979,tt0078902,20283
/film/harlan-county-usa/,Harlan County U.S.A.,1976,tt0074605,33324
/film/the-man-who-would-be-king/,The Man Who Would Be King,1975,tt0073341,983
/film/tokyo-twilight/,Tokyo Twilight,1957,tt0051093,55192
/film/stalag-17/,Stalag 17,1953,tt0046359,632
/film/the-bad-and-the-beautiful/,The Bad and the Beautiful,1952,tt0044391,32499
/film/wings/,Wings,1927,tt0018578,28966
/film/limelight/,Limelight,1952,tt0044837,28971
/film/day-of-wrath/,Day of Wrath,1943,tt0036506,41391
/film/a-man-for-all-seasons/,A Man for All Seasons,1966,tt0060665,874
/film/swing-time/,Swing Time,1936,tt0028333,20325
